id_municipio,sigla_uf,regiao,taxa_alfabetizacao,prob_risco
2919900,BA,Nordeste,12.5,0.9965234428168451
2907202,BA,Nordeste,20.93,0.9937940410873376
2924405,BA,Nordeste,22.51,0.9918243633590798
2924108,BA,Nordeste,13.33,0.9891854869220502
2910503,BA,Nordeste,32.55,0.9880080699408194
2916609,BA,Nordeste,36.62,0.9877374295553143
2915809,BA,Nordeste,26.98,0.9873986755948247
2915908,BA,Nordeste,24.53,0.9869557053697771
2901908,BA,Nordeste,16.52,0.9868397191984409
2907400,BA,Nordeste,25.71,0.9861317457660971
2915304,BA,Nordeste,25.0,0.9858652259977235
2910602,BA,Nordeste,23.96,0.9853133362027947
2918308,BA,Nordeste,40.82,0.9852401261333673
2916302,BA,Nordeste,23.44,0.9844319990376054
2915403,BA,Nordeste,15.25,0.9837619797867206
2917805,BA,Nordeste,46.85,0.9820240118870959
2902252,BA,Nordeste,13.11,0.9817727434502799
2900900,BA,Nordeste,23.91,0.9808242136547203
2930501,BA,Nordeste,19.92,0.9803663738947778
2931103,BA,Nordeste,30.67,0.9797102321135758
2911006,BA,Nordeste,41.03,0.9796427805549401
2918506,BA,Nordeste,43.44,0.9790334425910636
2902203,BA,Nordeste,17.95,0.9789212602701145
2912608,BA,Nordeste,15.62,0.9787283174382952
2910008,BA,Nordeste,41.07,0.9786570567790339
2925253,BA,Nordeste,36.99,0.9786024941695768
2924207,BA,Nordeste,20.45,0.9781672875479192
2929800,BA,Nordeste,20.73,0.9777409805119973
2920908,BA,Nordeste,26.73,0.977440901596474
2902104,BA,Nordeste,24.47,0.9773992028018883
2930105,BA,Nordeste,24.02,0.9771982614396548
2919108,BA,Nordeste,19.57,0.9770569657607164
2917003,BA,Nordeste,21.05,0.977034722481519
2902401,BA,Nordeste,33.61,0.9770278182454077
2919603,BA,Nordeste,30.14,0.9768696227239483
1709005,TO,Norte,38.49,0.9765405770217258
2927507,BA,Nordeste,31.58,0.9763587614334395
2405405,RN,Nordeste,31.34,0.9760197089330576
2911105,BA,Nordeste,28.21,0.9756167637186083
2920007,BA,Nordeste,32.56,0.9755717541441797
2929354,BA,Nordeste,27.27,0.9753543831092433
2906303,BA,Nordeste,28.68,0.975065008414194
2922706,BA,Nordeste,50.0,0.9750605558543437
2932457,BA,Nordeste,22.95,0.9749316537335887
2904902,BA,Nordeste,33.06,0.974676808283509
2908606,BA,Nordeste,28.14,0.973837948635717
2910909,BA,Nordeste,23.26,0.9735007137178794
2900306,BA,Nordeste,59.14,0.9733458478844313
2920809,BA,Nordeste,18.57,0.9731328987214899
2921500,BA,Nordeste,27.49,0.9730897385781094
2910859,BA,Nordeste,36.76,0.9727656024242739
2932309,BA,Nordeste,41.9,0.9726312415112723
2401859,RN,Nordeste,26.47,0.9722948813723366
2901353,BA,Nordeste,28.44,0.9721335996080409
2914653,BA,Nordeste,24.92,0.9717836688649292
2412302,RN,Nordeste,49.42,0.9715807209407663
2929370,BA,Nordeste,28.41,0.9715482490309031
2902302,BA,Nordeste,60.0,0.9715442386572608
2926004,BA,Nordeste,35.26,0.9713042698657894
2907905,BA,Nordeste,31.09,0.9712498352177619
1707702,TO,Norte,12.63,0.9709156859551262
2805109,SE,Nordeste,11.52,0.970860567562378
2906402,BA,Nordeste,30.77,0.9708201063500759
2919009,BA,Nordeste,21.21,0.9702372325559332
2903102,BA,Nordeste,39.62,0.9696150966955157
2933059,BA,Nordeste,20.73,0.9694210208129608
2913705,BA,Nordeste,30.13,0.9690775139414707
2900405,BA,Nordeste,30.43,0.9689560843056707
2905800,BA,Nordeste,28.39,0.9689525440619009
2929305,BA,Nordeste,24.63,0.9687091738028689
2906501,BA,Nordeste,36.67,0.968167938883436
2918555,BA,Nordeste,31.58,0.9680961660600474
2933604,BA,Nordeste,32.25,0.9679260015244479
2928059,BA,Nordeste,28.42,0.9678947168374405
1304260,AM,Norte,11.25,0.9678799333069014
2804300,SE,Nordeste,22.01,0.9677943701449448
2906824,BA,Nordeste,30.13,0.9674216973710009
2921708,BA,Nordeste,28.31,0.96727487300203
2922607,BA,Nordeste,50.52,0.9671080427209469
2919157,BA,Nordeste,25.25,0.9670025893698253
2914802,BA,Nordeste,29.75,0.9664987193856387
2929701,BA,Nordeste,30.68,0.9664781233088552
2410108,RN,Nordeste,25.34,0.9664162620839655
2805901,SE,Nordeste,31.48,0.9664119883493736
2915502,BA,Nordeste,34.09,0.966233614626156
2907608,BA,Nordeste,25.64,0.9661822332370983
2916500,BA,Nordeste,51.23,0.9661438534086767
1302801,AM,Norte,48.41,0.9661426121538916
2923357,BA,Nordeste,34.04,0.9661107485837066
2905909,BA,Nordeste,28.04,0.9660777962855105
2932200,BA,Nordeste,31.13,0.9660118874391636
2902708,BA,Nordeste,28.48,0.9659530813540225
2925402,BA,Nordeste,27.54,0.9658308426104244
2930402,BA,Nordeste,36.67,0.9653458945872382
2912707,BA,Nordeste,22.06,0.9653324029705591
1301407,AM,Norte,23.81,0.9653199282874065
2923704,BA,Nordeste,24.46,0.9644198399667573
2924009,BA,Nordeste,30.51,0.9634807378135685
2930204,BA,Nordeste,24.24,0.9634802554553514
2918100,BA,Nordeste,29.53,0.9633678197730532
2925600,BA,Nordeste,20.0,0.9632378361332959
2910701,BA,Nordeste,32.37,0.9631813820453584
2917508,BA,Nordeste,28.49,0.9630816925804893
2911808,BA,Nordeste,22.64,0.9626817375411768
2903607,BA,Nordeste,29.82,0.9624565662768271
2800209,SE,Nordeste,20.53,0.9622075303875272
2906873,BA,Nordeste,29.34,0.9620912518312966
2905305,BA,Nordeste,30.37,0.9620771883874871
2905602,BA,Nordeste,24.61,0.9619715891117604
2904704,BA,Nordeste,29.37,0.9615706078675812
2911501,BA,Nordeste,50.0,0.9614670372592075
2901155,BA,Nordeste,43.23,0.9612223501961573
2909901,BA,Nordeste,22.94,0.9611567983288095
2804201,SE,Nordeste,35.07,0.9611120398728689
2913457,BA,Nordeste,43.64,0.9607850444770633
2931400,BA,Nordeste,30.56,0.960548914128539
1718501,TO,Norte,50.29,0.9604020834364235
2927606,BA,Nordeste,28.39,0.9602305962069165
2919207,BA,Nordeste,28.75,0.9602007164936287
2922300,BA,Nordeste,51.72,0.9600132580876085
2907004,BA,Nordeste,33.04,0.9599226932177033
2906808,BA,Nordeste,23.19,0.9598537962990993
2929008,BA,Nordeste,31.33,0.9593947381459652
2409704,RN,Nordeste,21.89,0.9591797322688197
2931509,BA,Nordeste,29.57,0.9591603671379503
2922250,BA,Nordeste,22.03,0.9587464161914852
2915353,BA,Nordeste,32.8,0.9586997064205343
2926509,BA,Nordeste,33.95,0.95842690303721
2912103,BA,Nordeste,37.95,0.9583948643114939
2914000,BA,Nordeste,34.46,0.958292553254183
2913101,BA,Nordeste,28.0,0.9581981423288087
2924678,BA,Nordeste,42.86,0.9580994359919347
2931707,BA,Nordeste,28.42,0.9572021234448255
2932705,BA,Nordeste,26.42,0.9571421793550604
2922904,BA,Nordeste,31.41,0.9569040222209516
2928000,BA,Nordeste,29.15,0.9567757338705896
2403509,RN,Nordeste,47.13,0.9560307073517821
1715705,TO,Norte,31.27,0.9559730393235925
2926103,BA,Nordeste,23.58,0.9557792611424184
4302600,RS,Sul,20.0,0.9556669866920486
2932408,BA,Nordeste,27.71,0.9556663454578688
2911907,BA,Nordeste,28.52,0.9555899873502479
2927101,BA,Nordeste,26.35,0.9550993618601863
2913606,BA,Nordeste,26.35,0.9550108532116311
2412807,RN,Nordeste,25.47,0.9549683075820586
2401602,RN,Nordeste,29.29,0.9549245241849267
2916401,BA,Nordeste,32.22,0.9549125968961423
2930774,BA,Nordeste,34.44,0.9547007526867234
2914901,BA,Nordeste,31.19,0.9544373470410146
2906105,BA,Nordeste,29.55,0.9538164793690704
2408300,RN,Nordeste,28.42,0.9537169306374409
2926301,BA,Nordeste,38.37,0.9533767236475885
2925808,BA,Nordeste,30.32,0.9530793461296583
2908903,BA,Nordeste,21.3,0.9530349448456924
2412906,RN,Nordeste,37.72,0.9530252859548174
2905503,BA,Nordeste,28.19,0.9525986782218453
2903409,BA,Nordeste,33.93,0.9525956855548623
2804706,SE,Nordeste,58.77,0.9524781758408501
2911857,BA,Nordeste,36.36,0.9521894024308241
2800704,SE,Nordeste,34.6,0.9513905180074881
2402600,RN,Nordeste,32.38,0.9511459624439174
2905404,BA,Nordeste,32.87,0.9510596473858663
2903805,BA,Nordeste,32.14,0.9507069537320523
2905107,BA,Nordeste,36.71,0.9502772844702043
2929404,BA,Nordeste,36.76,0.950185380112996
2401800,RN,Nordeste,40.29,0.9496680355050195
2414209,RN,Nordeste,24.98,0.9494515916183689
2931905,BA,Nordeste,35.55,0.9493818688278953
2903235,BA,Nordeste,29.75,0.9490599395546548
2917706,BA,Nordeste,40.77,0.9490381463664476
2922052,BA,Nordeste,28.83,0.9489164973110275
2931202,BA,Nordeste,47.52,0.9488970174308808
2925501,BA,Nordeste,28.97,0.9488945107885756
2922854,BA,Nordeste,27.03,0.9485395815409706
2908408,BA,Nordeste,30.94,0.9481749524902325
2401206,RN,Nordeste,31.22,0.9480463204428508
2933000,BA,Nordeste,37.25,0.9480312911849377
2911204,BA,Nordeste,47.2,0.9479059172436249
2925907,BA,Nordeste,34.85,0.9478696311815074
2804904,SE,Nordeste,28.56,0.9476123533808943
2802205,SE,Nordeste,26.0,0.9470551370435578
2900207,BA,Nordeste,18.24,0.9468516759126561
2912905,BA,Nordeste,37.44,0.9466548448222724
2913804,BA,Nordeste,46.51,0.9466539351253083
2400604,RN,Nordeste,21.43,0.9463307628887943
2805604,SE,Nordeste,16.87,0.9463052078572212
2932903,BA,Nordeste,31.89,0.94586210890017
2805703,SE,Nordeste,29.59,0.944876170680646
2932507,BA,Nordeste,58.16,0.9445384954896593
2915205,BA,Nordeste,44.21,0.9444361811819441
2900603,BA,Nordeste,26.32,0.944024405699411
2924603,BA,Nordeste,39.19,0.9440078021028415
2403756,RN,Nordeste,58.82,0.9439692386288064
2921302,BA,Nordeste,46.05,0.9438816089835342
2405801,RN,Nordeste,35.88,0.9435955721278307
2908002,BA,Nordeste,39.13,0.9435066933225342
2933505,BA,Nordeste,31.17,0.9434954808150471
2932804,BA,Nordeste,33.04,0.9433935284982956
2413201,RN,Nordeste,27.46,0.9432366666710457
2903201,BA,Nordeste,36.09,0.9431175048437186
2910727,BA,Nordeste,38.37,0.9426803883999041
2928604,BA,Nordeste,36.96,0.9426680691294929
2800670,SE,Nordeste,33.02,0.9426625275451058
2801207,SE,Nordeste,26.66,0.9425974550230025
2907103,BA,Nordeste,31.96,0.9417969287673599
2803609,SE,Nordeste,27.35,0.941705831438888
2926905,BA,Nordeste,15.62,0.9415780686699677
2407005,RN,Nordeste,26.6,0.9405149459401263
2920601,BA,Nordeste,54.49,0.9403318921747619
2802700,SE,Nordeste,16.26,0.9400818825975563
2414407,RN,Nordeste,38.35,0.9400184080203696
2923050,BA,Nordeste,39.06,0.939467683944497
2802502,SE,Nordeste,21.91,0.9393805727209408
2406908,RN,Nordeste,42.86,0.9393051853982937
2933158,BA,Nordeste,17.95,0.9392363429003687
2914307,BA,Nordeste,36.36,0.9387062080363923
2910800,BA,Nordeste,33.19,0.938589559789418
2908507,BA,Nordeste,37.5,0.938086569677173
2928950,BA,Nordeste,52.94,0.938026581162608
2930303,BA,Nordeste,33.09,0.9376788229633919
2928109,BA,Nordeste,26.29,0.9374390104364425
2927705,BA,Nordeste,37.36,0.9373110302074465
2927200,BA,Nordeste,27.94,0.9372764220546158
2929206,BA,Nordeste,25.66,0.9370149931397849
1507201,PA,Norte,32.97,0.9369539463033296
2928208,BA,Nordeste,38.7,0.9368247311436102
4311759,RS,Sul,50.0,0.9362385586232906
2928307,BA,Nordeste,22.95,0.9359347174823407
2923209,BA,Nordeste,39.29,0.9349824125581601
2921609,BA,Nordeste,28.89,0.9346627121551542
2926657,BA,Nordeste,52.63,0.9344665798580795
2916104,BA,Nordeste,28.57,0.9339966323669058
2401453,RN,Nordeste,44.48,0.933852454094364
2906006,BA,Nordeste,39.03,0.9338312711309682
2930907,BA,Nordeste,43.31,0.9337066835420045
2909802,BA,Nordeste,33.56,0.9335878907992077
2901700,BA,Nordeste,25.76,0.9332004340039981
2902054,BA,Nordeste,38.26,0.9331786392732289
2805406,SE,Nordeste,26.61,0.9330689006587433
2903904,BA,Nordeste,34.55,0.9327988256258852
2930600,BA,Nordeste,25.69,0.9327773383158772
2404705,RN,Nordeste,43.03,0.932771605953563
2406205,RN,Nordeste,11.65,0.9327601043002202
2909208,BA,Nordeste,36.04,0.9325248514149457
2933109,BA,Nordeste,43.64,0.9317682677272716
2927408,BA,Nordeste,36.75,0.9315079024959366
1502806,PA,Norte,24.03,0.931236278014282
2901205,BA,Nordeste,32.17,0.9306812988738395
2915106,BA,Nordeste,23.53,0.9306426589759149
2928703,BA,Nordeste,40.9,0.9300622661414669
2902609,BA,Nordeste,36.78,0.9298126268894074
2804409,SE,Nordeste,25.49,0.9297614682027086
2931301,BA,Nordeste,41.82,0.9296658540184501
2411403,RN,Nordeste,51.92,0.929559237400259
2913903,BA,Nordeste,25.15,0.9293846429455009
2925709,BA,Nordeste,31.78,0.9291660308009634
2901957,BA,Nordeste,43.24,0.9291000899870666
2924058,BA,Nordeste,39.22,0.9287177356591657
2807105,SE,Nordeste,30.35,0.9282754579345612
4314902,RS,Sul,20.4,0.9280951201431699
2807303,SE,Nordeste,42.47,0.9272196433530809
2928505,BA,Nordeste,27.63,0.9269580864279623
2908200,BA,Nordeste,27.46,0.9269111235238677
2400802,RN,Nordeste,51.81,0.9268596818657889
2806305,SE,Nordeste,22.15,0.9266704280894998
1500701,PA,Norte,33.83,0.9263184906814947
2906709,BA,Nordeste,30.86,0.9262410427666264
2918407,BA,Nordeste,29.31,0.9261517317877043
2918001,BA,Nordeste,39.48,0.925549959158489
2404200,RN,Nordeste,35.33,0.9254337422829336
2904050,BA,Nordeste,34.0,0.9254006969550792
2922656,BA,Nordeste,26.14,0.9253120176793738
2925931,BA,Nordeste,75.47,0.9251140879395425
1302207,AM,Norte,44.2,0.9245205167506043
2931608,BA,Nordeste,44.76,0.9245012104012
2906204,BA,Nordeste,33.73,0.9244971707705443
2910404,BA,Nordeste,37.25,0.9233063159707937
2920403,BA,Nordeste,41.67,0.9230163782248377
2910057,BA,Nordeste,32.25,0.9228345052490564
2912202,BA,Nordeste,32.53,0.9228164605556675
2801702,SE,Nordeste,34.73,0.9222619128886054
2928406,BA,Nordeste,32.05,0.9219457043982202
2408953,RN,Nordeste,31.56,0.921531452495269
2902500,BA,Nordeste,35.92,0.92138937674126
2404002,RN,Nordeste,47.06,0.9212550048132498
2905156,BA,Nordeste,46.43,0.9208614328058037
1303502,AM,Norte,48.43,0.9208395514666509
2923100,BA,Nordeste,21.29,0.9205706107546575
2929750,BA,Nordeste,52.63,0.9202278742275288
2925303,BA,Nordeste,45.5,0.9199451786008164
2904852,BA,Nordeste,32.77,0.9198647052632346
2920205,BA,Nordeste,33.68,0.919803944754247
2414704,RN,Nordeste,45.68,0.9194846146414523
2804003,SE,Nordeste,31.19,0.9192634437526207
2916708,BA,Nordeste,34.25,0.9190076499468586
2407609,RN,Nordeste,26.32,0.9186127409931825
2402303,RN,Nordeste,39.56,0.918493620808296
2923308,BA,Nordeste,50.59,0.9183371963140888
2900702,BA,Nordeste,36.64,0.9180416331018351
2919306,BA,Nordeste,37.66,0.9172990682689267
2804805,SE,Nordeste,29.8,0.9172131058349317
2912400,BA,Nordeste,36.88,0.9164924093063623
2405504,RN,Nordeste,31.58,0.9161059691906847
1301605,AM,Norte,35.57,0.9158220184375166
2907558,BA,Nordeste,50.85,0.915735170226412
2902906,BA,Nordeste,30.6,0.9149241859615443
2806404,SE,Nordeste,22.21,0.9148304972748148
2908804,BA,Nordeste,40.62,0.9138739627147524
2703601,AL,Nordeste,27.69,0.913267087826101
2807600,SE,Nordeste,39.34,0.9131489154636748
2928802,BA,Nordeste,31.86,0.9131319355754277
2407302,RN,Nordeste,22.73,0.912827673446181
2411205,RN,Nordeste,32.73,0.9125098182193401
2907806,BA,Nordeste,36.31,0.9117359749803315
2919926,BA,Nordeste,25.81,0.9114560707640212
1503101,PA,Norte,38.25,0.9113908777568969
2916807,BA,Nordeste,41.07,0.9110785376537912
2930766,BA,Nordeste,42.47,0.9106968731068943
1303908,AM,Norte,32.06,0.9106220538705478
1505205,PA,Norte,31.03,0.9104413511714066
2802304,SE,Nordeste,37.21,0.9102874128650339
2918209,BA,Nordeste,46.67,0.9099873031025892
2921401,BA,Nordeste,29.41,0.9098413307074907
2409308,RN,Nordeste,32.76,0.9091770100455523
2914505,BA,Nordeste,32.53,0.909050534171574
1301100,AM,Norte,17.29,0.9089334593997632
2913309,BA,Nordeste,32.14,0.9088654775829302
2920452,BA,Nordeste,37.29,0.9082765142410225
2914703,BA,Nordeste,41.07,0.9079672392324571
2912301,BA,Nordeste,50.0,0.9072858469146706
2906857,BA,Nordeste,45.45,0.9072202078078799
2910305,BA,Nordeste,35.29,0.9068438840323734
2913200,BA,Nordeste,32.87,0.90665843480321
1300680,AM,Norte,31.41,0.9064779090089808
2925105,BA,Nordeste,42.93,0.9061660062913549
2915007,BA,Nordeste,45.45,0.9059425460384944
2407104,RN,Nordeste,30.13,0.905604004667271
2803104,SE,Nordeste,33.65,0.9045814237296779
2933208,BA,Nordeste,38.27,0.9042311895801015
2909406,BA,Nordeste,41.9,0.9040573843701999
4311007,RS,Sul,33.6,0.903095155627419
2901809,BA,Nordeste,25.32,0.9030295584821577
2924801,BA,Nordeste,40.58,0.9029266973840586
2901106,BA,Nordeste,47.14,0.9025565105139319
2802601,SE,Nordeste,16.67,0.9019862673615526
4305454,RS,Sul,28.2,0.9019190402623442
2805208,SE,Nordeste,40.26,0.9018120407406037
2917904,BA,Nordeste,36.08,0.901417749383944
2901601,BA,Nordeste,23.17,0.9009146953380812
2907301,BA,Nordeste,30.54,0.900572717581538
2918357,BA,Nordeste,53.15,0.9004909841620177
2921054,BA,Nordeste,42.52,0.9004573114428598
2506905,PB,Nordeste,54.38,0.9002596639174504
2932101,BA,Nordeste,38.93,0.9001077131519766
1718709,TO,Norte,46.58,0.9000885156354281
2923407,BA,Nordeste,35.76,0.8999606138487268
1302306,AM,Norte,30.91,0.899771915488971
2408102,RN,Nordeste,33.36,0.8995204139860816
2918803,BA,Nordeste,45.45,0.8993375696210928
2402907,RN,Nordeste,47.83,0.8992135348737657
2904803,BA,Nordeste,50.0,0.8988177211798459
2406601,RN,Nordeste,64.22,0.8988162843242468
2927002,BA,Nordeste,33.21,0.8987890660456087
2907707,BA,Nordeste,36.19,0.8984797996051387
2911659,BA,Nordeste,36.78,0.8982118728189835
2408706,RN,Nordeste,14.29,0.8977168927129631
2407203,RN,Nordeste,32.32,0.8975780325831488
2410405,RN,Nordeste,36.22,0.8965884338958693
2929255,BA,Nordeste,33.54,0.8954101592644911
2903953,BA,Nordeste,24.44,0.8951766027743431
2409803,RN,Nordeste,23.56,0.8951180623032626
2905701,BA,Nordeste,36.56,0.8950185178268693
2925006,BA,Nordeste,24.31,0.8948702172379371
2921203,BA,Nordeste,36.96,0.8947544361632238
2930154,BA,Nordeste,26.65,0.894244662459945
2406106,RN,Nordeste,43.69,0.8938918008317447
2911402,BA,Nordeste,29.69,0.89363301473515
2801603,SE,Nordeste,45.3,0.8922759068462883
2910750,BA,Nordeste,49.57,0.8922644205267976
2929107,BA,Nordeste,41.13,0.891472524026511
2911303,BA,Nordeste,54.32,0.8893778924768155
2414506,RN,Nordeste,50.0,0.8890423925021141
4300604,RS,Sul,37.0,0.88874581007923
2801504,SE,Nordeste,16.16,0.8884170800218216
2405603,RN,Nordeste,63.05,0.8882675144517039
4306502,RS,Sul,35.0,0.8878683529095033
2922102,BA,Nordeste,33.33,0.8871927583332206
2904100,BA,Nordeste,32.0,0.8868661241996313
4304101,RS,Sul,33.9,0.8864976788780706
1718303,TO,Norte,38.49,0.8862699558376684
2205581,PI,Nordeste,44.87,0.8861751109633274
4306932,RS,Sul,51.0,0.8861348948130581
4302501,RS,Sul,38.4,0.8854247306487621
1712801,TO,Norte,20.67,0.8853308500591371
2903276,BA,Nordeste,46.15,0.8851873583372117
2922730,BA,Nordeste,31.91,0.8850113730175692
2920106,BA,Nordeste,23.42,0.8849249018282054
1704105,TO,Norte,66.67,0.8847096141349566
2901403,BA,Nordeste,28.44,0.8841747328753171
2930709,BA,Nordeste,42.14,0.8839844944410774
2405207,RN,Nordeste,37.93,0.883883281695631
1508308,PA,Norte,38.21,0.8837185569411432
4301107,RS,Sul,43.2,0.8836398759772057
2930808,BA,Nordeste,31.82,0.8835787484136524
2502102,PB,Nordeste,47.71,0.8833749852520884
2917334,BA,Nordeste,25.53,0.883012342905874
2923605,BA,Nordeste,48.94,0.8829082333548315
2916906,BA,Nordeste,30.0,0.8826264921382608
4316972,RS,Sul,25.7,0.8825712609855048
1501204,PA,Norte,38.16,0.8806874414225839
2412203,RN,Nordeste,34.77,0.8804595462215405
1711951,TO,Norte,15.09,0.8800401472815775
2400505,RN,Nordeste,58.98,0.8796534538393393
2414605,RN,Nordeste,44.01,0.8795462691252279
2803401,SE,Nordeste,39.3,0.8794544972545834
4312708,RS,Sul,52.4,0.8792850984777302
2410306,RN,Nordeste,40.45,0.8790446193231546
2804607,SE,Nordeste,28.39,0.8789809155641293
4319208,RS,Sul,7.1,0.8787096412233454
2929503,BA,Nordeste,46.1,0.8786478972753249
1300805,AM,Norte,22.82,0.8785751186473727
2513158,PB,Nordeste,48.11,0.8785166773305387
1703883,TO,Norte,27.47,0.878440398931207
2927804,BA,Nordeste,37.04,0.8777189343391695
2903300,BA,Nordeste,24.72,0.8767001940748871
1504604,PA,Norte,37.29,0.8765554246074772
2921906,BA,Nordeste,38.82,0.8763459659731239
1505809,PA,Norte,40.72,0.8761054350864531
2803906,SE,Nordeste,36.75,0.8758275571709147
2806800,SE,Nordeste,29.79,0.8752951360091609
2409100,RN,Nordeste,41.07,0.87496615275541
2923506,BA,Nordeste,40.45,0.8740292960973718
1300508,AM,Norte,24.4,0.8739214601801215
2401701,RN,Nordeste,53.3,0.8734196604262052
2916203,BA,Nordeste,35.38,0.8733393031541047
2515807,PB,Nordeste,85.71,0.8732932216177317
1716307,TO,Norte,37.96,0.8723950114330965
1703842,TO,Norte,38.52,0.8722745170498581
2805505,SE,Nordeste,40.54,0.8721177759613795
1500503,PA,Norte,38.92,0.8719123168087277
2906907,BA,Nordeste,49.78,0.8718071052373032
2904407,BA,Nordeste,40.43,0.8715743369172221
2909307,BA,Nordeste,26.64,0.8712552247251854
2513604,PB,Nordeste,52.77,0.8709864220362804
2410900,RN,Nordeste,27.78,0.870595140180739
1303601,AM,Norte,36.02,0.8694911261507048
2802908,SE,Nordeste,41.79,0.8692126256981649
2402204,RN,Nordeste,32.26,0.8688845122375971
2801306,SE,Nordeste,35.78,0.8687748054991006
2901502,BA,Nordeste,55.95,0.8687035505801644
2413706,RN,Nordeste,48.74,0.8681940026942065
4302006,RS,Sul,46.9,0.8674867828333831
4312377,RS,Sul,36.2,0.8667195952951922
2800605,SE,Nordeste,28.04,0.8662430457203222
2408201,RN,Nordeste,49.76,0.865375882032116
4315503,RS,Sul,33.0,0.8653319956596076
1300029,AM,Norte,58.47,0.8651915747152642
1720200,TO,Norte,36.9,0.8650410479278862
1500305,PA,Norte,38.18,0.8649545682691925
2803203,SE,Nordeste,39.49,0.8646758379661079
2914208,BA,Nordeste,65.38,0.864322058452917
2500304,PB,Nordeste,28.48,0.8643090641053683
2917102,BA,Nordeste,28.85,0.8641711363747832
1717503,TO,Norte,43.07,0.8637023400154784
2402501,RN,Nordeste,42.31,0.8631885014002659
2800407,SE,Nordeste,28.6,0.8626481033307883
2406809,RN,Nordeste,47.42,0.8624696317867332
4300646,RS,Sul,70.8,0.8614506679178577
2913507,BA,Nordeste,31.48,0.8614021058163449
1718907,TO,Norte,36.92,0.8610311213130174
2806909,SE,Nordeste,81.25,0.8605058221399804
2806602,SE,Nordeste,26.79,0.8604224655020375
2908101,BA,Nordeste,51.69,0.860185274883122
4306767,RS,Sul,27.9,0.8597237987386788
1504901,PA,Norte,33.63,0.8594586426913057
1718451,TO,Norte,40.91,0.8587139346934862
1712504,TO,Norte,36.72,0.857839564030475
4317103,RS,Sul,44.5,0.8578088776039092
1713809,TO,Norte,49.53,0.8569861749207852
2801009,SE,Nordeste,41.74,0.8564223653972509
2902005,BA,Nordeste,28.92,0.8558072243015155
2919553,BA,Nordeste,35.72,0.8555735510379359
2900801,BA,Nordeste,29.6,0.8544291545776316
2408904,RN,Nordeste,50.73,0.8543455583139372
2903003,BA,Nordeste,32.43,0.8539871563097938
2922201,BA,Nordeste,41.27,0.8539647479234806
2903706,BA,Nordeste,46.51,0.8535600623247092
2926608,BA,Nordeste,40.72,0.853474150926433
4319505,RS,Sul,37.1,0.8534654201250794
2405108,RN,Nordeste,29.91,0.8524191986628719
2803500,SE,Nordeste,31.27,0.8522356340368642
2924900,BA,Nordeste,42.86,0.851966206834232
2910107,BA,Nordeste,42.74,0.8516512989464703
4306601,RS,Sul,43.7,0.8511985155128864
2922755,BA,Nordeste,48.98,0.8511871855686337
2917607,BA,Nordeste,53.7,0.850511391657667
2403608,RN,Nordeste,34.55,0.8504392766874324
2917300,BA,Nordeste,29.17,0.8503951939472212
1301803,AM,Norte,63.28,0.8497546444980145
2700409,AL,Nordeste,44.27,0.8494967214192539
2802106,SE,Nordeste,29.77,0.849417807660968
4301305,RS,Sul,38.1,0.8477175380661581
2919504,BA,Nordeste,38.06,0.8476310100273015
2705309,AL,Nordeste,27.99,0.847213433611162
2925956,BA,Nordeste,33.53,0.8470091112027507
2918605,BA,Nordeste,33.33,0.846350311578312
4306908,RS,Sul,39.4,0.846208758581748
2408409,RN,Nordeste,30.77,0.8459398410162654
2701308,AL,Nordeste,33.4,0.8457522277289492
2513703,PB,Nordeste,35.79,0.845153785470268
2900108,BA,Nordeste,42.42,0.8451285468985167
2501807,PB,Nordeste,36.71,0.8447338702320031
2415008,RN,Nordeste,39.06,0.8438441129304366
1702901,TO,Norte,40.2,0.8438007886742482
4313656,RS,Sul,45.2,0.8436379912610913
2928901,BA,Nordeste,54.07,0.8435467161806605
2406700,RN,Nordeste,36.01,0.8431022827899654
2932002,BA,Nordeste,40.28,0.8430528516606305
2800308,SE,Nordeste,47.18,0.8426288222578315
2902658,BA,Nordeste,36.73,0.8423986108611076
1700301,TO,Norte,40.89,0.8419783299595687
2922003,BA,Nordeste,47.96,0.8419473436690628
2413300,RN,Nordeste,42.09,0.8418804338828445
2205300,PI,Nordeste,75.31,0.841805431585264
2806107,SE,Nordeste,39.01,0.8414975095428532
4316402,RS,Sul,34.1,0.8412685678811268
1703826,TO,Norte,64.0,0.8411818704947231
4302709,RS,Sul,44.8,0.8408333063998629
4300851,RS,Sul,55.0,0.8407931092190789
1701309,TO,Norte,52.57,0.840611266617695
4304358,RS,Sul,41.0,0.8398827129397776
4301636,RS,Sul,43.6,0.8393684786103505
1700400,TO,Norte,48.18,0.8387292012210557
2506608,PB,Nordeste,58.62,0.838140364650876
2911600,BA,Nordeste,29.08,0.8380830476281957
4317004,RS,Sul,13.1,0.8375067855338049
1718865,TO,Norte,31.33,0.8369993448264605
2923902,BA,Nordeste,34.68,0.8360645567427368
2904001,BA,Nordeste,48.96,0.8355603532463161
2909703,BA,Nordeste,43.75,0.8355244143877613
4304630,RS,Sul,34.4,0.8350805357662726
2414001,RN,Nordeste,36.85,0.8350256559584597
2700508,AL,Nordeste,32.98,0.8346120696628908
2406007,RN,Nordeste,49.94,0.834231986217579
2412559,RN,Nordeste,30.54,0.8340512945046596
2515005,PB,Nordeste,100.0,0.8339087680430123
